0,1,2,3,4,5,6,7,8,9
5.461903057800663,4.7956730152925156,3.9807299158256955,3.0214986643105073,2.772823444356735,3.0604819351386663,2.845696733439886,2.758800536323502,3.6481983351285225,3.714489973132627
3.236071076325141,1.4241085622872802,0.2410735656710623,0.724485047216104,1.1246654515114507,1.9193556450555214,2.3132718391223825,2.3177019877228893,2.6464841423496157,3.500212959137925
4.385507874854307,3.3417400478799872,2.2952906557788513,1.4326661376000045,1.111552901985775,0.6119770652637639,1.0833439433170235,0.6622994456688973,0.8438250491143585,1.4475210102386784
7.292948206196855,7.833882604130092,7.620065477288124,6.906258897470928,5.639445771591146,4.4638766047703,4.03421669517613,3.7556020787528537,4.665636081670501,5.520627692013055
3.547890722549246,1.944362345273597,0.4868552863121619,0.04249083852250754,0.9169025095303199,1.9599168845343795,3.3009434078538433,3.817796967197618,3.2439501774654063,2.8882424841645995
3.1097629647171656,2.0696104910182234,1.6361875750057224,1.6408571932935232,2.7988352022953813,3.9008506893879873,4.673204143209648,5.465778385597773,6.7593600892035095,6.237945056430602
3.4912244219460327,2.39947272693335,2.7971447223406045,3.657078458304897,4.775963909921448,5.131211486126877,4.7019944797696605,4.6405679219094775,4.120153168389967,3.395065786246202
3.3478280895021184,1.8861548264098273,2.0787858970267603,2.0126567776605078,2.251999196032691,2.3920632245645495,1.939156764124855,1.332939901861045,2.193823080163931,2.3544694148991825
2.667842757791948,0.13403010451588004,0.0,0.3172006777614251,1.4076362957658055,2.444701676239075,3.4248842098748806,3.8029265857351326,3.848613657106401,4.431199580149474
6.378499062581664,6.677009380208487,6.910104248722513,6.616106030032882,6.472578590117446,5.294559005346515,5.271020251630251,5.788709264938964,5.970865025256208,6.3191601559555615
3.8534841798238753,2.9800235346971387,3.20295641396791,3.472096832188635,4.365771973002629,4.639722803899623,4.5954248253243435,3.7389530122666543,3.9652351140856013,4.296517552503522
4.432425097445453,3.398407557918906,3.396524235398349,3.3899734292986605,2.9980763056761726,2.718051276780644,3.35216785316686,4.237350153555024,4.705586153133336,5.061598701869828
3.8031180668176185,3.1393895378417644,3.0697309715871492,2.643294326433716,2.3670518766580564,2.385259491949631,2.240618478987232,2.580319627265395,2.99493350828894,3.219267099251792
5.979199290644083,5.997621745083359,6.526004926868862,6.954400656141201,6.158815711055017,5.107549622675426,3.9076935472081127,2.793260426261087,2.452192215744021,2.2173595393177097
7.733038080009404,8.953755252869009,8.090609905948238,6.696965872281325,5.711203788869501,4.599268742641598,3.2768954300502897,3.264162129223896,2.8934840441096186,2.063580350089234
2.973166761652151,1.4789424430615412,0.4979723456544808,0.5391347041400978,0.946599933535855,1.578147292948083,2.5130529884653496,3.8197222233960595,6.087700725791426,7.127677041130211
2.446131462511916,1.075562382448589,1.1138009725573896,1.9259336420964914,2.4342627738206097,2.34298559459942,2.961114950090415,3.5186421865108954,3.3122656817546865,4.098792709238267
5.374213258520726,4.721314434569963,3.822059657878071,2.8261413872307406,2.223263149987853,2.971678606614376,3.5550542225755324,3.8613949418825952,3.8478266128939755,3.399288850566637
6.143081568357486,6.0617403665151475,7.494268029290939,8.100816971281795,8.123559759614233,6.808119190013793,5.893594195530903,5.9453389964922305,4.985578419383774,5.050860455401656
3.3677177869646058,1.0804431622503707,0.25350719575143965,0.23957990037994603,0.5774620295192472,1.1480500881751101,2.093065987459692,3.2572014840425987,3.965805042565569,4.187467733077189
4.076357613945202,3.034990556793957,2.764553232077439,2.707895767743927,2.8870313560734533,3.5864051142955544,4.309275606932604,4.54015291753547,5.241647812976481,6.252154468216211
3.5066469452046456,2.7622774649305413,1.349519808433496,1.1400211953750468,1.6451872952181341,2.7723947464391845,3.4446704576894156,4.833194441219055,5.488152513802311,5.23189316303541
4.190935186312581,2.3718817039614226,1.7243644433710248,1.8043202393962332,1.2942626561148203,0.847139422555914,1.8781307072456754,2.784176809388252,3.5771054993877476,3.7106710712973614
7.384155453607439,7.914686115482835,7.535685326704421,5.677203172409754,4.709098626088144,4.351093689346909,4.096779605922281,3.734497722317517,3.841137557874523,2.6944835924100743
3.958446169968621,3.119891663711374,2.3513886499122907,3.555035285766321,4.051518169645261,4.631870436995775,3.817729151788476,3.6570942407941867,4.142952808124136,4.510915732585663
6.649325107892686,7.00626176034908,6.342428924975656,6.304211345073605,5.3686288855662045,4.6639046953224055,3.8013515356632075,2.9063479557075893,2.2503555557913644,2.0454412474718584
6.171524711549729,6.863219813502219,7.206590723741523,7.422483502409941,7.138492406072237,6.2671742071903,5.116353453254823,2.868614480802646,1.534350437930313,1.0485400169797463
4.97322764838079,4.2030087849087225,2.8745606018668863,2.408094269278694,3.03741807943127,3.2153735532820047,3.335155251502229,2.9859638649666014,3.4604252537682285,3.5235275576650653
7.398778795016465,7.8077932306810585,8.156284417170895,7.758442957055937,6.782985335005534,7.377386648925956,7.7439811908417,7.077732291074211,6.585891971436319,5.917142329533456
6.101275046852614,6.0260769369424185,5.912958904927401,5.355451382993431,5.053653671088279,5.402274248711873,4.89218835280706,5.160330815357881,5.586420008820978,5.877688765998878
3.988444625427391,2.8064175419539863,1.8012702367721598,0.8404949463221425,0.03642083314002098,0.0,0.14397590344958816,0.8714591592925718,2.2965530803158845,3.475822222126695
4.741719753167221,3.9525392504737424,3.3132930744397813,2.9586083351459975,2.159744468619594,2.0469496718555593,2.6020213369940803,3.6772458638128622,4.403357662050653,5.306051281497891
7.733765421038584,8.647065725697681,8.00273009414629,7.36512143675445,6.301224079674513,6.098521291697573,4.717287851900292,4.235763318416204,4.305951134415979,4.769750435918436
2.4940322653017244,0.8114620072961877,1.3898717825050713,2.3841341842117183,3.642771250006334,4.6959686600142,4.770869340574979,4.735210855047257,4.602569639227751,4.580519776451689
6.2210385704181,6.403255855807338,5.712381711571376,5.170495341282758,5.129228063000597,5.296433109387415,4.926961303445394,5.273916461569765,5.3220350604399895,5.107825722845902
7.731793180428727,8.82499155889277,9.40706844691722,9.102493784222869,7.927902937777501,7.103170838024171,6.138513946190221,5.482906243266988,5.151839129898352,4.796584270302873
5.3929585380934135,4.92272317065279,3.61243028381063,2.8232741464983886,2.3368561614859362,3.451779396655289,3.851023628279627,3.911997174673007,3.9104770251324794,4.325473639717108
2.3314405226008876,0.1973172578868269,0.0,0.6717878124740878,1.0767316743025117,2.353559800586142,3.3517145217770756,4.095418602879947,4.3232460845183445,4.43916517533674
4.122710636341027,2.7844651582486604,2.772306772537287,2.518533498277665,3.1746432561404023,3.783134409411628,4.333475245410522,5.337282997060971,5.486995481305625,5.5109063196596235
2.9692711378313392,0.9364468114114916,0.10695543026973228,0.0,0.2503312142085835,1.0440171190194838,1.6460696702215787,2.2247142327841933,2.521978941396258,2.9083371199010273
7.628376138687861,8.122980391587074,7.2446465454706175,5.580022545153718,4.1165767257396935,3.322540377088285,3.2241098158694803,2.3558965998564845,1.8902964004690543,1.8100964109145032
5.508938777914759,5.286575102514266,5.199648913750631,4.334399888531015,3.8976501420146508,3.7242648622262435,3.265221025311433,3.613164760141192,3.890261248296287,3.725887730951166
