0,1,2,3,4,5,6,7,8,9
15.578015081258872,20.42407996683218,20.43436865066567,20.813723548381375,22.921331702292427,20.529263783700838,24.904470052263495,24.70834113194626,30.0,29.540736133367645
24.911243465225017,28.732673228874514,29.375684240572333,28.103733823417073,28.44635277149581,25.782887628524453,30.0,26.506613193512013,26.13872180130249,26.17874847619986
21.142442008886974,23.421907205645383,25.54406638891146,29.716394618168426,30.0,30.0,30.0,28.67892953721677,28.729475881692434,29.20312527680668
23.946740308893602,26.194849387144153,27.626154363661215,27.795360943386804,30.0,30.0,30.0,30.0,25.66370618425336,24.216465603516536
24.67749444618545,23.63427720547654,24.11773704485851,28.814092375849032,25.72456380932758,22.500325661316424,26.67784314303894,28.49244064740376,29.586162168617474,27.93653283537167
23.276957993638874,21.0167169528169,19.314783739700715,18.551172059368163,21.01630186520705,20.331439073648806,19.920286067132842,23.50117952662391,18.68782345754136,19.415084824525945
24.070229842884395,20.639750023678822,21.34588160771908,26.61728171511133,23.857161880114948,24.271916496721538,27.529283735785373,25.357889171520597,17.38504319069748,22.50363643360054
20.08653435148391,27.325489496832166,26.852503250043092,24.94513765586762,22.513656644475038,22.92858482574875,25.326356961408173,30.0,30.0,30.0
20.67455302254698,22.970430242883427,22.345183249641615,23.316970401050725,26.916416135952247,29.61181249459057,29.009579177028147,28.303991376426932,25.680317085245196,25.911164145172034
24.886868288872744,24.89129089394603,27.143586188408474,27.722256480959263,30.0,25.883866812919333,25.575306812227414,25.149327804302292,26.712868819906124,24.21027129426366
18.972890953358174,24.936998619054883,30.0,30.0,30.0,28.71834293268113,27.021141940763613,24.29945549813442,23.977828681256277,24.228917868486068
22.608515415238823,22.024163378224753,20.839926073487714,24.586709039410515,26.0648869003063,26.012381638987794,24.94699935480125,24.382247985903078,25.022401710145385,24.204356545858232
17.079300624491424,21.357935828590698,21.861452828227694,23.828701961604114,22.310892459962954,27.04691431037089,25.780740043868683,27.400717588235725,27.66192549335101,24.257793301879882
19.495370070358284,14.35477373733119,21.012952899016916,26.74987452931032,25.68238361665925,28.95760885907513,29.581200268489795,25.14753373998661,27.609654768122795,26.544921283394036
18.112929204047173,18.581330433392324,20.669292197795112,23.163800142559655,25.01239559153219,25.506337769260657,28.36548497202412,30.0,30.0,30.0
17.929006244236707,24.87968451436398,26.274794086528786,29.632830180111874,30.0,30.0,27.31628722885173,24.18957923193165,24.891178604606925,25.300989398627465
23.13719877588042,25.828687021065445,23.23974207248427,26.240294719646737,25.714982171077903,26.398514825699095,25.082393959215047,24.347836930302897,26.070061469510264,26.58869107127272
16.056718521649124,22.007319393965574,23.5622136274941,25.27201933005738,29.219677664050376,27.566244833651588,25.493763938198747,23.72836002500808,22.6293462641609,23.506621376633667
19.699899737190094,22.634980121752275,22.964709466284496,25.05983716537969,21.363265468785215,25.231572571293846,22.03691519378227,20.701620676295484,23.90489735156078,24.446739370141632
18.543773308123626,25.109248913195145,27.928639690441017,30.0,30.0,30.0,30.0,30.0,23.36283283435335,23.3496100871396
23.167199090592,25.095923893335502,25.174681871296976,26.799841729172474,23.961414355841473,26.633559271044113,23.89711449467982,23.94645406421008,25.543225056268685,29.108575233555403
19.666901157678808,23.292557199341058,22.926417507513047,24.871369093822125,25.76130719101648,28.111647860661698,28.808991727856167,27.69223743189882,26.488460342858314,21.751774238184794
18.261478901818343,20.154714074127806,23.738142427217998,23.894422138542648,27.565335483691477,30.0,26.099802629476034,24.875889172195844,24.68087748139133,24.035507913676316
24.38139271962863,23.143773104519724,26.927550841583336,30.0,27.51968215375265,27.519114954861905,30.0,30.0,30.0,28.764990441088315
21.80604174420856,24.868138324529575,25.61044996329266,24.1045744677728,20.504272608563735,24.486628418044436,24.06094240332135,25.39419658478342,25.248994800300732,26.909979352854435
