0,1,2,3,4,5,6,7,8,9
33.67441736479697,29.64096383997257,32.347075391803514,32.72086578096549,32.585065258144326,32.97276388133664,29.923524671224676,33.1161783281581,36.09960161310305,36.840946888350814
32.58422234450327,41.05028322147855,39.044693882233815,36.86115965847155,34.15113582006307,37.59816559765758,40.681393995520814,34.95104142629916,35.559621201477405,34.96871271026664
28.32489258971809,27.23069188406645,28.157740969421514,28.107265219504896,24.398349386757417,29.11904342723762,32.44727251995809,36.507693779484875,33.936983773688354,26.968739808696043
26.13161655765799,28.991626966568678,36.74525056713185,36.19740730905582,27.259794439587033,21.77388553434618,24.525445809717564,22.199637843843504,25.71728251144896,25.417542824887967
30.051063125740693,27.189945019706027,28.558199888095345,33.39650455685465,34.05700959077973,35.37623123828602,36.40238180950374,33.52056689525393,32.59874652893653,34.121199873314325
30.02673380577533,33.97584990178795,36.15097646157952,37.35417908154731,38.21828655235701,31.147666808780908,37.44704266771275,30.152230873939203,35.31080025301941,33.84367176428729
29.827269533944964,34.55950572183957,29.663588611559824,31.081946613965588,28.964236268868103,36.52998123919264,38.64421045852372,36.66938051400219,35.45964910393645,30.245791486845924
30.688964516321544,26.319691064556284,32.61165765519566,31.829605196246447,33.29999475516514,27.015152706214156,32.8801199123451,28.286343441451248,30.165243349470252,28.948417349878408
26.658430713737566,25.610946679549386,25.604334255116225,25.14922615145012,26.38799334742783,29.978977302701473,26.999623595621173,33.77706497664155,32.325825106973994,27.82103576705805
30.859731335717143,29.222810075967452,33.11022517967585,32.009428002202014,32.442692084523856,32.33859648695152,35.48053960572533,31.47968111052904,32.6040639573109,33.44117920025968
33.05462046626875,30.1996167240261,34.29509883707637,31.739204816094194,29.039346546675844,32.29505549430964,31.449347766707362,31.295892939868125,29.975878345374067,30.955730161367587
27.479723334908876,25.527387450947828,28.064599723064557,27.34131038033361,30.31905364002609,29.519231132331257,34.46817832860705,26.85012975872319,27.963498872641875,30.3610563877036
29.4384459166686,28.551734135347505,31.940632712842486,33.60592053834984,33.31757284467449,32.16577860331321,30.086197352957516,31.519544056062056,32.75351351662885,32.41992073560887
32.17662771872586,35.80041979457833,35.76761250233792,39.21318041106425,35.070112775576405,36.89852631719156,30.359997202372195,32.902892070503924,29.046924402335776,36.506352571333416
28.944870435604273,25.58266202368061,23.191295237404077,22.04336384845088,24.395567378596766,27.251418526601093,28.123895003078534,29.24797978101997,29.324828984604263,25.962785872539094
29.28836366635813,26.843045232460938,28.86586206830895,34.358997273523336,34.341756353816095,30.697041203672363,30.74835239291359,33.66422134257232,37.00574618340458,40.23033628455676
33.519306810569596,37.11803017502302,35.3102491208088,31.747310535266898,29.10514086957401,27.085956685350123,32.15416355501928,31.30372744296967,31.735418711631503,38.62571949108822
25.051221652431607,26.81973162699626,32.91084258276666,30.094382240602886,29.7255854052281,31.966985074172023,32.74560533044563,33.92080019915527,34.48746035150855,32.78700747508249
