0,1,2,3,4,5,6,7,8,9
4.614388519814617,3.13941568616538,2.292913659536308,1.723395020248879,1.7478975695368153,2.182116891038803,2.8216952951348517,3.5161844683098855,3.4749198167691997,3.5439621873969926
3.4999227679254483,2.459951013744437,2.1114937953646726,2.4074196186684578,3.174939517033211,3.482577265874406,3.508296799097077,3.8513265973281086,3.578509087733694,3.5290639974362956
5.335315591098301,4.9996945685767376,4.256966549600254,4.577002245138863,5.410698779715177,5.8567271928827855,6.039998275005556,6.159360212392483,6.169420456605484,6.142649501735701
6.404379272488535,6.360096167921076,6.057514904767331,6.067185543284942,6.169615281072285,6.208340510147634,6.057356618104309,5.340725782858932,4.848751310361254,4.423828867941922
3.9306752769914377,3.2334920236942946,2.7272291360794925,2.204442242120512,2.1071380765240595,1.5167322922259616,1.154220349316671,1.8323889447080037,2.8696685224582836,4.437211382227435
3.2654203272025137,1.9352490228541988,1.8724658435938675,2.1343369536392975,2.8719532960654472,2.524318001077197,2.5474489277367334,2.6447045524395287,2.6067951144251738,2.8396328000242828
6.993538124085749,7.3166666682273815,7.982483673383715,7.2076577421020716,6.686976956330379,5.131603663724716,4.196644575436433,3.879178044840864,3.361233878888165,2.5849036551890636
3.6524267247370092,1.8677097860212237,1.6132656579944147,1.8964978295353454,2.4451621470253535,3.302600194639191,3.2335509984350694,3.6987212713810504,3.7486289516187865,4.26984129927175
2.4925971156923845,0.6782212758167079,0.0,0.7535706267941642,2.1395307807350576,3.2627623154297276,3.695290677183327,3.932882392874961,3.8157164582272354,4.23890291918858
3.9975810155435996,2.3104489625713067,1.092750192533838,2.0031997183710746,3.658862517980793,4.590005215264112,4.757407588015249,4.24656191135963,4.242774852020964,4.577403393889131
4.35190316734011,3.4842805033195376,2.062029283143267,1.7332031203603142,1.5838784404579134,1.4956477450559411,1.8666625057375303,2.1592112322203953,1.471196101099604,2.266753413620721
7.664822324085092,9.200559369392648,9.458825395577463,9.15798036694187,8.132866476962445,7.598454222586382,7.562664268090307,7.9840107935573785,8.76832282962921,9.11675881809405
7.538637152189224,8.310359865984244,7.976219598441751,7.38029786283215,7.230133539770548,6.418107705250749,5.278163599258684,4.08117984195008,3.726909388456709,3.1273629036030313
4.395205920595971,3.1910375890753997,2.129288683377533,1.8112103321495383,3.517232560620152,3.661390726023831,4.087214723522656,4.132389872368508,3.173217864281394,3.195973856428877
6.966651868828951,7.887689868507257,8.41980266580126,6.72963273150013,5.562924765966078,5.198503069452374,5.305398789664066,5.040254880245013,4.563591398241284,4.53657104417849
2.196308924930917,0.8098607296378959,0.9589541566040793,1.7956122213790677,2.7633408646160564,2.860033744859443,3.208404409860642,3.864836332261902,4.618098190278351,4.426152988796592
2.2626229095723343,0.0,0.7290360729813017,1.2069751709306424,1.179446693625677,2.135348385983227,2.5950735149350708,2.8762455204660804,3.6525437764469113,4.159382394694108
3.9329642212788647,2.789908050929382,2.4279424578449413,3.048988311774632,3.611840446206907,4.244833859261585,4.814560453884046,5.08126388027802,4.079252230896685,3.5146017863447656
7.757262931435636,7.815644902147115,7.438958220167897,6.954591600494242,6.0566097917915185,5.283652333563074,4.117754989304521,3.931547954981071,4.21367175118243,4.034526471814188
7.0932641659866755,7.3138912518689745,7.355726923478988,7.378054530763435,6.242333499407957,5.889022224466379,5.146903840186869,4.725842231482219,4.306631455758371,3.9527281400895853
6.014470360584421,5.596979973401793,4.966157061289722,3.4683820327875656,2.470812706972231,1.7405276756180963,1.95873465806414,2.42917915292463,3.216053996547614,4.052972129572389
6.1671668429675535,5.832909964051408,5.481237762226869,5.10240688218536,4.83478277959449,3.853438017202357,3.2129799148878897,3.2143987709682365,3.3102559055149565,3.2257468928940316
2.4760095110685425,0.3559244553287844,0.8488234828745244,1.0803554377097682,2.264760742330161,3.155051118654207,4.216270813583048,5.753756396392091,6.437693677301806,6.897321064419063
6.518893836118584,6.12610570155289,6.574224426362355,5.402974551873886,5.263955007237188,5.262227601781739,5.429883712818394,4.91408648137772,4.709779445365175,4.361663420234886
7.91222523141796,8.15276073775822,8.159533152015046,7.876102857466439,7.269465963719134,6.042014680810391,5.229252776072666,5.135847232727864,5.32199829107512,5.382713415545641
6.930028416907262,6.9136702542424935,6.665225361402806,6.277244287604136,4.933010059178886,4.127387362644181,4.078357475970435,4.646879608917435,5.059690600490507,5.389397999595669
2.268708400327969,0.5436751790612163,0.15257366499181294,0.6427406890366999,1.6316700225476406,2.9707110133478642,3.7367097228815718,4.485454522673956,3.74009923491975,4.291849992976864
5.149667899922436,4.108052214741334,4.709165969282608,5.257150020021622,4.654442870830366,4.384492442193508,3.8228772098044153,2.5593268168895893,2.2139924767667982,3.138449134043611
6.724454766539631,7.851925085911848,8.094358917821966,8.410272933360153,8.580135438910576,7.9034683050621855,7.373786410476811,7.142566314233519,6.218002960984362,5.713748907919919
4.059992636572774,2.9825480479233217,2.0755892150600435,1.794284284609529,2.1438611334669373,1.8080766200442506,1.905652149688419,1.6823805672991345,1.783962165959437,2.141790492496528
4.303856537673692,3.337053204467944,2.1165612214730984,1.061458509387934,0.5204227691703709,0.021378046455623356,0.148542690050227,0.29138641820932165,0.7791329787811967,1.5663425119430736
4.406856927355509,4.5464216111457665,4.044261168660634,4.202288253569532,5.58834127857574,6.071826419572706,5.7267671503937825,5.536620460899577,5.623395564858607,5.827317869784974
6.393443806285719,6.516942164347097,5.91616957483758,5.575665174233126,4.517600965542147,3.2816844664994265,2.454217489254088,1.225913306042178,0.3438803462764964,0.5786339830152853
5.0750397498802915,3.920235006136047,3.438266175355917,3.592982374808206,3.100520172442863,2.955099266539003,2.9277184128700062,2.7179762145122086,3.1191328249419543,3.5562522933128338
7.049056379653397,6.98693248051687,6.473966419623796,6.295467772121705,5.565869493930268,4.566865536973339,4.369989694841822,4.45299485966279,3.9919291314537833,4.3121678287333145
7.673603576550119,9.103394900087002,9.818761023434512,9.120161446448524,8.224829215052027,7.64569104756204,7.269304936182225,5.539886747635543,4.021947017624393,3.5800626457353473
7.894978346035592,8.316525664666049,8.085413233034439,7.17968686775143,6.15763036044798,5.534483546395242,5.240407593763251,3.9168915742430177,3.172583176458142,2.7779243150410724
4.887705867846406,4.488224741581996,4.8456622557819236,4.804224725959323,5.095550525004354,5.177379595433129,5.44671407189049,5.876154311789113,5.6115710747460845,4.339694541210132
4.7433806303681925,3.6083054949008004,3.5257843147861205,3.0485515033546546,3.0635907200588273,3.5218745517932883,2.205328023439437,1.4438990914283463,1.9230588134628848,3.3968623100459414
4.000997043735392,2.933088313610102,2.1406299969246505,1.287050687851659,0.9498625940273979,1.6032204380208162,1.7255192289766867,2.8674314578061626,4.917799908307518,5.9492136079437055
5.8385754547796385,5.480058953991522,5.763653772880385,5.677436960988568,5.408570674629959,4.914084100145918,4.243791570117032,3.743102801033093,3.680219482865981,3.3824383155837605
5.784860230873209,4.7262469790988595,4.676613059055159,4.121951806950964,4.296382845085129,4.142271638869357,3.905606106273232,4.103107510676305,4.334911215319218,4.498131715235395
5.108810921957339,4.826171308440528,4.446037797280839,4.393125188157305,4.746001479878443,4.564417749868639,4.367659582879602,4.903940742228187,4.442942002125297,3.6995490382579694
6.526798064569589,6.642631058399054,7.630655732289652,7.463335416401963,6.636774453148063,5.442838459823054,4.634648763554866,4.114996993618956,3.6257384790416096,2.916177643493956
4.754083856578162,3.637760565344498,2.800560667147973,2.1804158564868734,2.339619232358541,3.0085247239679775,3.770556302023172,3.6074462579475206,2.5929589855382407,1.6107593043553101
7.233161570117634,7.6778656131299465,7.948862513508543,7.221275313781334,6.975870464320866,6.059888103681665,4.985002775314293,3.2483699705718894,1.8413897906634684,0.8034591740013974
